"title","developer","summary","appId","description","score","ratings","size","min installs","max installs","last updated","version","contentRating","url","price"
"My Life Link","MyLifeLink LLC","N/A","com.Skylab.LifeLink","*myLifeLink* is a community that brings those facing the struggle of addiction with those who have found a successful pathway to sobriety. The platform provides users a chance to connect, share, start, and continue a path of recovery together. 

TRACK YOUR LENGTH OF SOBRIETY
Show the community that the effort you are putting into your recovery is paying off with sobriety milestones!
 

TRACK YOUR DAILY ACTIONS TO STAY SOBER AND HELP OTHERS
Set your morning intentions and log the activities you take every day to keep you sober and to help others. Reflect at the end of each day and show the community your commitment to recovery

CONNECT WITH OUR RECOVERY COMMUNITY
Use our tags to search for people like you, message and meet up based on shared interests. We have tags for everything from hobbies, addictions and education to medical conditions, occupations and sobriety milestones.

SHARE YOUR ACCOMPLISHMENTS
Use our comments and photo verify option to personalize the actions you are taking to stay sober and help others

DISCOVER RECOVERY NEWS, BLOGS, PODCASTS, AND MORE
Our channel content is customized for people in recovery. We post live news, blogs, vlogs, podcasts, tips for healthy living and much more so our community can stay up to date and informed on this disease",4.9,30,"150.52M","N/A","N/A","2022-04-06","4.1.9","12+","https://apps.apple.com/us/app/my-life-link/id1467898237?uo=4",0
"I Can – Sober Counter","Nikola Bozinovic","N/A","appsofthday.habittracker","Set goals, monitor your progress and stay motivated to out-do and out-perform yourself. Our habit tracker helps you plan and organize your routines.

You can use it to create healthy habits or get rid of the unhealthy ones, all the time monitoring your activities and help you stay focused on your goals. The goals are represented by rings or streaks which fill up as you meet your goals. Different colors are used for different habit groups and are vividly displayed.

You can add habits from different groups:
- Health
- Fitness
- Self-improvement
- Personal
- Quit bad habit

These were designed so you can organize your routines better and not miss on a single goal you might want to track.
You can add a goal or goal period for each of the habits, set the repeats and add a reminder on a daily, weekly or custom basis to optimize your routines.

The History part, designed as a calendar, can help you get a quick glimpse into all your goals and how far you have gone into meeting them. It gives you a compelling visual insight into all your set goals and how far you have gone so you can easily track them.

You will also receive Notifications for your set goals to keep you posted about your routines.",4.37894,95,"9.19M","N/A","N/A","2021-07-08","1.1.1","4+","https://apps.apple.com/us/app/i-can-sober-counter/id1449127963?uo=4",0
"Lakeside-Milam Recovery Center","Lakeside Recovery Centers, Inc","N/A","com.caredfor.lmrc","Share updates, ask questions, support others, and stay connected with others throughout your recovery. This invite-only community is a tool to help you in recovery and receive support when you need it the most.

Connect with:

* Peers and coaches to share updates, ask questions, and offer support.
* Your recovery program to receive inspirations, updates for onsite events, and ways to be involved.

Key Features:
* Real-time posts: This private group allows you to stay connected to fellow alumni in real-time.
* Daily inspirations help to center your thoughts and actions.
* Recovery Content: Explore videos, podcasts, and articles to help you as progress in your recovery.
* Discussions are a way for you to share your voice and inspire others on recovery topics.
* Privacy: The community is invite-only and created for Lakeside Recovery Centers. You control what information to share.",4.28571,7,"115.50M","N/A","N/A","2021-10-20","8.2.0","12+","https://apps.apple.com/us/app/lakeside-milam-recovery-center/id1493566737?uo=4",0
"Recovery Tracker App","Nicholas Lyons","N/A","com.sfl.is.RecoveryTracker","The purpose of the app is to provide the user with a sobriety clock as well as access to local resources. The app will collect the user's information in a database that can be accessed by each agency. The information is completely anonymous, but users will have a unique code that will allow them to share information with an addiction treatment professional.",4.44444,9,"20.11M","N/A","N/A","2021-07-01","1.5","12+","https://apps.apple.com/us/app/recovery-tracker-app/id1455861706?uo=4",0
"MARR Addiction Treatment","Metro Atlanta Recovery Residences","N/A","com.caredfor.marr","Share updates, ask questions, support others, and stay connected with others throughout your recovery. This community is a tool to help you in recovery and receive support when you need it the most.

Connect with:

* Peers and coaches to share updates, ask questions, and offer support.
* Your recovery program to receive inspirations, updates for onsite events, and ways to be involved.

Key Features:
* Real-time posts: This private group allows you to stay connected to fellow alumni in real-time.
* Daily inspirations help to center your thoughts and actions.
* Recovery Content: Explore videos, podcasts, and articles to help you as progress in your recovery.
* Discussions are a way for you to share your voice and inspire others on recovery topics.
* Join virtual events directly from the app
* Privacy: You control what information you share. For clients of MARR, you will be added to a private group consisting of peers.",5,0,"115.19M","N/A","N/A","2021-10-26","8.2.0","12+","https://apps.apple.com/us/app/marr-addiction-treatment/id1560393403?uo=4",0
"DynamiCare Health","DynamiCare Health","N/A","com.dynamicarehealth.rewards","DynamiCare’s evidence-based program of motivation and accountability helps you to take ownership of your own unique pathway to recovery or moderation. With DynamiCare, you set substance-related goals on your own terms, and work towards them at your own pace, from the privacy of your home.

Coaching to grow your confidence: 
Your personal health coach is a guide and resource navigator who you can count on. They are available daily by text and weekly by phone and video.

Rebuild trust with loved ones:
In repairing a relationship strained by substance use, actions speak louder than words. Our saliva- and breath-based substance tests are verified by selfie video, and prove that you are on track to those you love.

Master your recovery schedule:
For those in recovery, meetings and appointments are staples of the process. Our appointments feature will help you feel organized and in control of your recovery schedule with timely reminders and verified check-ins.

Build skills for resilience & recovery:
With our learning library of over 90 self-paced courses, you’ll learn about coping with triggers, managing stress, and showing gratitude.

Make the journey rewarding:
Financial rewards are proven to make healthy behaviors stick, and in our program you can earn up to $100/month onto a smart debit card.",4.72549,102,"109.74M","N/A","N/A","2022-05-16","2.6.5","17+","https://apps.apple.com/us/app/dynamicare-health/id1195211638?uo=4",0
"NorthPoint Recovery","Northpoint Recovery LLC","N/A","com.caredfor.np","Share updates, ask questions, support others, and stay connected with others throughout your recovery. This community is a tool to help you in recovery and receive support when you need it the most.

Connect with:

* Peers and coaches to share updates, ask questions, and offer support.
* Your recovery program to receive inspirations, updates for onsite events, and ways to be involved.

Key Features:
* Real-time posts: This private group allows you to stay connected to fellow alumni in real-time.
* Daily inspirations help to center your thoughts and actions.
* Recovery Content: Explore videos, podcasts, and articles to help you as progress in your recovery.
* Discussions are a way for you to share your voice and inspire others on recovery topics.
* Join virtual events directly from the app
* Privacy: You control what information you share. For clients of Northpoint Recovery, you will be added to a private group consisting of peers.",4.13333,15,"92.80M","N/A","N/A","2021-08-19","8.0.7","12+","https://apps.apple.com/us/app/northpoint-recovery/id1248458654?uo=4",0
"Pinelands Recovery Center","Discovery Behavioral Health, Inc","N/A","com.caredfor.prc","Share updates, ask questions, support others, and stay connected with others throughout your recovery. This invite-only community is a tool to help you in recovery and receive support when you need it the most.

Connect with:

* Peers and coaches to share updates, ask questions, and offer support.
* Your recovery program to receive inspirations, updates for onsite events, and ways to be involved.

Key Features:
* Real-time posts: This private group allows you to stay connected to fellow alumni in real-time.
* Daily inspirations help to center your thoughts and actions.
* Recovery Content: Explore videos, podcasts, and articles to help you as progress in your recovery.
* Discussions are a way for you to share your voice and inspire others on recovery topics.
* Privacy: The community is invite-only and created for Pinelands Recovery Center. You control what information to share.",5,6,"91.11M","N/A","N/A","2021-08-19","8.0.7","12+","https://apps.apple.com/us/app/pinelands-recovery-center/id1497163447?uo=4",0
"NACC","Little Green Viper Software Development LLC","N/A","org.magshare.NACC","This app is designed for NA members, and helps them to have a fun way to track and share their cleantime!

Enter your cleandate, and see the last tag or medallion you collected. You can then see ALL of the keytags and medallions that you should have.

Share your cleantime in Messages, or by email. Print out your cleantime, and stick it on your refrigerator!",5,0,"3.77M","N/A","N/A","2022-06-01","5.0.4","4+","https://apps.apple.com/us/app/nacc/id452299196?uo=4",0
"Base Camp Sabino Recovery","SABINO RECOVERY GROUP, LLC","N/A","com.caredfor.sabino","Share updates, ask questions, support others, and stay connected with others throughout your recovery. This invite-only sober community is a tool to promote your recovery and receive support when you need it the most.

Connect with:
* Alumni and family to share updates, ask questions, and offer support.

* Sabino to receive daily inspirations, updates for onsite events, and ways to be involved.

Key Features:
* Real-time posts: This private sober group allows you to stay connected to alumni, family and Sabino in real-time.

* Daily inspirations help to center your thoughts and actions.

* Sober Birthday: Choose to share your sobriety date and receive support from your fellow alumni as you reach that milestone.

* Discussions are a way for you to share your voice and inspire others on recovery topics.

* Privacy: The community is invite-only and created for Sabino Recovery alumni and family. You control what information to share.",5,5,"91.39M","N/A","N/A","2021-08-19","8.0.7","12+","https://apps.apple.com/us/app/base-camp-sabino-recovery/id1227496466?uo=4",0
"Marijuana Anonymous Mobile","Marijuana Anonymous World Services","N/A","org.marijuana-anonymous.MAMobile","This is the official 12 Step recovery app of Marijuana Anonymous*. Anyone with a desire to stop using marijuana will benefit from the useful tools and resources included. If you encounter problems with this app, please contact us so we may work with you to get the app running. We're here to help.
 
√ MEETING SEARCH
  • Finds meetings near you or near any address
  • Up-to-date, worldwide listings
  • In Person, Phone and Online meetings
  • Includes contact information where available
  • One-touch mapping
 
√ LITERATURE
  • The Twelve Steps of Marijuana Anonymous
  • Are you a marijuana addict? Read the Twelve Questions
  • Complete text of Life with Hope
  • Read fifteen personal stories of recovery
  • Interactive Life with Hope 12 Step Workbook
  • Sixteen pamphlets to answer your questions
  • Read about Detoxing from Marijuana
  • Browse MA's monthly newsletter A New Leaf
  • Complete MA Service Manual
  • Most literature available for offline viewing
 
√ ""ONE DAY AT A TIME"" COUNTER
  • Record the date you stopped using marijuana
  • Reports cumulative days and converts to months/years
  • Supports countdown to a future quit date
 
√ INSTANT ACCESS
  • Join Online meetings with the Chat feature
  • Join Phone meetings with one touch
  • Join the MA Connection Forum for support or fellowship service
 
√ HELP CARRY THE MESSAGE OF RECOVERY
  • There are no dues or fees for MA membership
  • MA is self-supporting through our own contributions
  • Make a contribution at any time or enjoy the convenience of a subscription
 
* Marijuana Anonymous is a fellowship of men and women who share our experience, strength, and hope with each other that we may solve our common problem and help others to recover from marijuana addiction. The only requirement for membership is a desire to stop using marijuana. Visit us online at www.marijuana-anonymous.org.
 
This is software that can help you find support and understanding. It works in all countries. All communications with MA's servers use SSL for your security and peace of mind.

Your location is sent to our servers only when you, at your sole discretion, explicitly do a search for meetings within a specified radius from your present location.

The terms of service and privacy policy used in this app are identical to the terms of service and privacy policy for all MAWS internet properties, including our websites. There are no additional terms or differences in privacy policy.
 
© 2012-2015 Marijuana Anonymous World Services (MAWS)",4.07692,26,"6.65M","N/A","N/A","2016-06-20","1.5.2","17+","https://apps.apple.com/us/app/marijuana-anonymous-mobile/id874705440?uo=4",0
"Shoutout Health","RCA Telehealth, LLC","N/A","com.rcatelehealth.shoutout","When you shoutout for addiction or mental health treatment, Shoutout is here to answer your call for help and support you.
As a Shoutout user, you will benefit from:
• Appointments, meetings & events accessible at the click of a button 
• One-on-one messaging with your therapist  
• Inspiring and informative content and resources (blogs, articles, videos, and more)
• Gratitude journaling and sobriety date tracking 
• A supportive community environment

A supportive, inspirational approach to mental health and addiction treatment, Shoutout is dedicated to helping you receive online counseling in the following areas:
• Alcohol misuse
• Drug and alcohol addiction
• Maintaining recovery and sobriety",4.58333,12,"114.53M","N/A","N/A","2021-08-04",".3","12+","https://apps.apple.com/us/app/shoutout-health/id1567916496?uo=4",0
"BeefUp - Quit Porn Addiction","Gol Mehul","N/A","com.BeefUptest","Beefup app is research-oriented training and exercise to help quit porn addiction. By allowing the porn addicted brain to unplug from pornography, much of the damage inflicted by heavy pornography use will be repaired.

App understand your brain thinking and sexual addiction so we can train according your brain.


BEEFUP ORIGINS & FEATURES

Training Session
We have researchers, neurologist, therapists, and other mental health experts to develop series of innovative training videos, audio, and motivation text with week goal.

Daily Report - CheckIn
Track your daily victories and setbacks with daily check. Your progress and generate report your help to permanently stop your habits.

Daily Exercise
You have provided daily exercise in review your mood, like - Meditation, Physical exercise, Game, Motivation, Story, Choose your path or more

Community
User join a community to help resolve your query. Message with group members 24*7

Track Your Progress
You have track your progress for rewiring your brain and track your new goal and list of award and check your level for achievement.

BeefUp Users report 90% decrease in porn addition. You are ready to join beefUp?

Auto-Renewing Subscription Information:

You can optionally subscribe for unrestricted use to BeefUp. 
Full Access app subscriptions are price at $4.99 per month.*. Also you have get 7 day trial period of app. Full access or provide list of feature like: User have access all Exercise, Daily Tracker, Analytics, all Training content, calendar tracker and more.
﻿
Payment will be charged to iTunes account at confirmation of purchase.

- Subscription automatically renews unless auto-renew is turned off at least 24 hours before the end of the current period.

- Account will be charged for renewal within 24 hours prior to the end of the current period, and identify the cost of the renewal.

- Subscriptions may be managed by the user and auto-renewal may be turned off by going to the user's Account Settings after purchase.

- You can read our privacy policy in the settings menu or by going to  https://tinyurl.com/beefupPrivacyPolicy.

You can view our term & conditions in the settings menu or by going to  https://tinyurl.com/BeefupTermCondition.

- Any unused portion of a free trial period, if offered, will be forfeited when the user purchases a subscription to that publication. 

Apple's App Store matrix determines is the equivalent of subscription price in $USD.

Get in touch
beefupapp@gmail.com",3.5,0,"107.50M","N/A","N/A","2021-02-15","2.15","12+","https://apps.apple.com/us/app/beefup-quit-porn-addiction/id1524497585?uo=4",0
"Talk About Opioids","Kognito Interactive","N/A","com.Kognito.Opioids","The Talk About Opioids app is a clinical practice simulation in which you will learn and practice effective techniques to identify patients with Opioid Use Disorder (OUD) and discuss symptoms and appropriate treatment options. Lori, the virtual patient in this simulation, has been taking oxycodone for two years after sustaining a back injury and appears to be misusing her prescription. Your goal will be to to broach the subject of Lori's opiate use, determine whether she fits the criteria for OUD and if so, try to motivate her to begin treatment, and decide on initial next steps.

Features:

Learn about symptoms of OUD and pharmacotherapies available to patients.
Learn collaborative communication techniques to discuss opioids and motivate patients to seek treatment when needed.
Practice discussing opioid use and appropriate treatment options in conversation with Lori, a virtual patient presenting with an OUD.


PCSS has partnered with Kognito to host a clinical practice simulation in which the user can earn CME/CNE credit. 

About the Simulation:
Talk about Opioid Use Disorder with your patients: A clinical practice simulation is a 30-minute interactive case-based training simulation offering best practices and evidence-based communication strategies to better equip primary care providers to address the needs of patients with Opioid Use Disorder (OUD).

This simulation targets primary care clinicians, and will offer information about the opioid crisis, the neurobiology of OUD, the effectiveness of medication, and treating patients with OUD with empathy. The simulation is grounded in real-world experiences and will capture the participant's decision points and performance; provide real-time feedback to participants on their decisions, errors, and missed steps; and proceed based on decisions by the participant during the simulation.

This simulation course was prepared with support through contract number Contract No. HHSS283201200002I/HHSS28342009T, Reference No. 283-12-0209 with the Substance Abuse and Mental Health Services Administration (SAMHSA), U.S. Department of Health and Human Services (HHS). Nothing in this simulation constitutes a direct or indirect endorsement by SAMSHA or HHS of any non-federal entity's products, services, or policies, and any reference to non-federal entity's products, services, or policies should not be construed as such.",5,0,"71.10M","N/A","N/A","2018-10-30","1.3","4+","https://apps.apple.com/us/app/talk-about-opioids/id1391319200?uo=4",0
"Moden Medical Group","Adina Health","N/A","org.mmg","Telehealth Appointment/Scheduling App",0,0,"17.29M","N/A","N/A","2022-06-01","1.1","4+","https://apps.apple.com/us/app/moden-medical-group/id1625818530?uo=4",0
"Recovery Chat","Mark Manderson","N/A","com.App.RecoveryChat","Recovery Chat is an app that is used to help process what happens when we are triggered. Whether new to recovery or you've been sober for awhile, this tool helps its user identify the thoughts, emotions, and meanings that we attach to different triggers.
When triggers are left unchecked, we tend to be in a reactive place which creates the behavior that leads to relapsing.

By walking the user through this process, the trigger is identified, the user is led through a series of questions to uncover the core issue to determine a new way to work through the unresolved conflict. 
Once this process is completed, the user discovers what the true need really was and uncovers the change in behavior to now be able to make a different decision based on this new found perception.
Simply put, this helps uncover the real stuff to avoid continual relapses.",4.11111,9,"10.82M","N/A","N/A","2020-05-10","1.2","4+","https://apps.apple.com/us/app/recovery-chat/id1506816774?uo=4",0
"Sober Puffin","Sober Puffin","N/A","com.soberportal.soberpuffin","This app has been built by one of the 1 in 3 families throughout the US affected by addiction. 

No login required: A private and secure app designed to meet those struggling, those already in recovery and all of their loved ones wherever they are on their own personal journey.

Education and Resources: Help at the start of recovery and support for long-term remission.

Facts and Perspectives: Reliable information in a relatable tone, presenting unbiased and expert insight on prevention, finding help and intervention.

Easy to Understand and Navigate: A condensed and simple approach to the disease of addiction, medically known as Substance Use Disorder. 


Sober Puffin on your iPhone and iPad makes it easy to understand the disease and how it impacts you and your loved ones.

Sober Puffin's DISCOVERY is an anonymous, private and unbiased addiction resource center that fits in your pocket. 

Reliable information, in a relatable tone, is presented so that everyone impacted and interested in learning about the disease of addiction has the ability to support the fight against stigma.


Within Discovery: 

-Learn about the facts of the disease with short 1-3 minute reads (audio available) and read stories from those in remission and their loved ones.

-Ask and get answers by searching from the 150+ previously submitted community questions that have all been answered by our team of medical experts. If you can't find what you're looking for, ask them anonymously and see the indirect response. 

-Take a screener to help gauge next steps in the early recovery process. RESULTS ARE SAVED DIRECTLY ON YOUR DEVICE - NOT WITH US - SIMPLY CLOSE THE APP TO DELETE SCREENER ANSWERS AND RESULTS. 

-Find and locate professional detoxification centers, treatment centers and sober living homes nationwide.

-Find and locate Family Support Groups nationwide: Al-Anon, Nar-Anon, SMART for families & Families Anonymous.

-Find and locate Recovery Community Support nationwide.

-Dedicated Veteran and Military Family support tools and resources.

-Curated Videos to help support further learning and understanding about the disease of addiction.

Within Recovery:

-Dashboard featuring a sobriety counter (easy to reset), personal milestone updates, fellowship and step marker, reminder for friend's anniversaries, manager for service commitments, sponsor information (quickly text and call) and a meeting attendance reference.

-Find and locate in-person and online recovery support meetings nationwide. Save favorites and monitor your own attendance. Currently supporting these fellowships online and/or in-person fellowships: Alcoholics Anonymous (AA), Narcotics Anonymous (NA), Crystal Meth Anonymous (CMA), Cocaine Anonymous (CA), Heroin Anonymous (HA), SMART Recovery (SMART), Refuge Recovery (RR), Recovery Dharma (RD) and LifeRing (LR).

-Find meetings near you, or where you're traveling, ""Check-In"" & ""Favorite"" meetings to keep attendance and a schedule. Share meetings with friends via text message. Get directions to meetings.

-Program and recovery maintenance tools. Keep track of Goals to help you keep a sober lifestyle. Keep track of Resentments (4th Step). Spotcheck Daily Inventory & Nightly Inventory (10th Step). Keep track of your Medications.

-Bookstore sharing favorites from the Sober Puffin community.

-Literature from AA, NA, CA, CMA & HA: Including all Steps, Principles, Promises, Prayers, Traditions, as well as a full copy of the Big Book.

-Personal journal.

-Listen to a collection of recovery themed Speaker Tapes, Leads, Discussions & Talks.

-Sober Puffin Stories - Recovery themed talks, leads an discussions submitted regularly by active Sober Puffins in the community. (Audio of current and up-to-date 15-60 minute AA and NA leads.)",4.8,10,"44.42M","N/A","N/A","2021-11-02","2.0.0","12+","https://apps.apple.com/us/app/sober-puffin/id1476848598?uo=4",0
"Opioid Use Disorder","Personal Remedies, LLC","N/A","com.product.personalremedies.oud","Choose This not That for Opioid Use Disorder (OUD). Inside this colorful app, you will find easy to follow suggestions on how to improve your health through nutrition and the food choices you make every day. This app provides comprehensive and actionable nutrition guidelines for how to improve your health and nutrient deficiencies while recovering from opioid addiction. If you rather tackle health issues and risks through proper nutrition and lifestyle changes then this app is for you!

A number of features make this app so different and superior to others in the market:

• This publication is the only one in the market that offers dietary guidance for OUD AND its combination with the following most likely health issues: anxiety, constipation, dehydration, depression, HIV/AIDS, insomnia, leaky gut, liver well-being, magnesium deficiency, stress, vitamin D deficiency and weight loss.

• Is this food good for me? Answer to the common question about suitability of various food items for your personal situation, in an easy to understand and colorful graphic form.

• Top-5 items to do or eat, and the top-5 things to avoid.

• Recommendations on the best food choices within a food group, based on your personal profile. An extremely valuable tool when at restaurants or when grocery shopping. Over 850 food items and growing number of recipes are included.

• ACTIONABLE information on what is good, what is bad, and what is neutral for your condition(s). We single out specific food items, and give you an ordered list of helpful and harmful foods within each food group.

• Suggestions on appropriate life style choices, alternative therapies and herbal remedies, when such options are promising and available to you.

The primary sources used by this app are US government sources such as USDA (US Department of Agriculture), NIH (National Institute of Health) agencies, and leading clinics & universities.

Personal Remedies is the producer of the world's first e-dietitian and publisher of the largest collection of health and nutrition apps for chronic conditions. Based in metro-Boston, home to the highest ranking healthcare providers and academic institutions in the world.

Creation of this app was inspired by the Opioid Crisis Working Group (OCWG) of the StartUp Health Academy. Personal Remedies is a founding member. The OCWG’s goal is to provide an end-to-end, evidence-based solution to recovery clinics and their patients, addressing all the patients’ biological, pharmacological, psychological and sociological needs. This app is a component of that end-to-end solution.

The information presented by this app is updated by our team as needed and on an ongoing basis. Updates happen seamlessly, and do NOT require frequent inconvenient downloads of a new version of the app.

“This technology was developed using the most current clinical evidence-based information that is available in the US. Behind this technology there is a team of expert clinicians, scientists, endocrinologists, oncologists, and other specialists who are passionate about bridging the gap between expert knowledge and the patient.“ 
Katya Tsaioun, PhD, Nutrition, Tufts University; L.D.N.

“Proper nutrition and other alternative treatments show great promise in preventing and treating many of the illnesses that we deal with every day. I encourage all my patients to follow appropriate nutrition and research other options for themselves. The Choose This Not That series are an excellent step towards improving people’s knowledge in this area.”
Shahin Tabatabaei, MD
Mass General Hospital; Harvard Medical School

“The Choose This Not That series of apps provide dietary recommendations focused on common chronic health problems. They are easy to understand and thus easy to implement into daily life. Most doctors would find it difficult to discuss dietary recommendations at the level of detail found in the series.”
Andrew S. Lenhardt, MD 
Personalized Medicine, Lahey Clinic, Beverly, MA",0,0,"4.12M","N/A","N/A","2019-06-01","1.0","12+","https://apps.apple.com/us/app/opioid-use-disorder/id1465292682?uo=4",2.99
"MyRecoveryCompass","Hazelden Betty Ford Foundation","N/A","org.HazeldenBettyFord.MyRecoveryCompass","MyRecoveryCompass is designed to simplify your recovery and keep you pointed in the right direction. Because treatment and early recovery can be loaded with questions or complications, Hazelden Betty Ford helps you to take control of the process and build a happy, healthy life.",0,0,"34.19M","N/A","N/A","2022-02-01","1.0","17+","https://apps.apple.com/us/app/myrecoverycompass/id1577839782?uo=4",0
"Newport Healthcare","Monroe Operations LLC","N/A","com.caredfor.npa2","Share updates, ask questions, support others, and stay connected with others throughout your recovery. This invite-only community is a tool to help you in recovery and receive support when you need it the most.

Connect with:

* Peers and coaches to share updates, ask questions, and offer support.
* Your recovery program to receive inspirations, updates for onsite events, and ways to be involved.

Key Features:
* Real-time posts: This private group allows you to stay connected to fellow alumni in real-time.
* Daily inspirations help to center your thoughts and actions.
* Recovery Content: Explore videos, podcasts, and articles to help you as progress in your recovery.
* Discussions are a way for you to share your voice and inspire others on recovery topics.
* Privacy: The community is invite-only and created for Newport Academy. You control what information to share.",4,13,"116.87M","N/A","N/A","2021-10-26","8.2.0","12+","https://apps.apple.com/us/app/newport-healthcare/id1440292202?uo=4",0
"The Retreat Recovery Programs","The Retreat","N/A","com.caredfor.tr","Share updates, ask questions, support others, and stay connected with others throughout your recovery. This invite-only community is a tool to help you in recovery and receive support when you need it the most.

Connect with:

* Peers and coaches to share updates, ask questions, and offer support.
* Your recovery program to receive inspirations, updates for onsite events, and ways to be involved.

Key Features:
* Real-time posts: This private group allows you to stay connected to fellow alumni in real-time.
* Daily inspirations help to center your thoughts and actions.
* Recovery Content: Explore videos, podcasts, and articles to help you as progress in your recovery.
* Discussions are a way for you to share your voice and inspire others on recovery topics.
* Privacy: The community is invite-only and created for The Retreat. You control what information to share.",4.16667,6,"91.26M","N/A","N/A","2021-08-19","8.0.7","12+","https://apps.apple.com/us/app/the-retreat-recovery-programs/id1498527887?uo=4",0
"NextStep.Health","NextStep","N/A","com.nextstepworld.nextstep","Find Nearby and Virtual Support Resources for substance use and mental health conditions; Plan & Track your Personal Health Goals, Boost your Health Literacy with in-app Wellness Modules, Engage with a passionate Wellness Community!

NextStep.Health uses HealthKit to analyze de-identified physical and mental health connections.",5,28,"91.44M","N/A","N/A","2022-01-18","7.2.1","12+","https://apps.apple.com/us/app/nextstep-health/id1435176723?uo=4",0
"NF Emergency","NoFap LLC","N/A","com.nofap.NoFap","Features:
• Provides you with the most helpful content quickly when you need it the most.
• An official NoFap® Fapstronaut app. Brought to you by the team behind NoFap.com and reddit.com/r/NoFap.
• Content is anything that might be inspirational for rebooters, hand-selected from NoFap's network and around the Internet.
• Enable or disable religious content. NoFap is a secular website that wants to help everybody quit porn, regardless of background.
• Think something is helpful? Suggest your own link within the app. Our moderation team might include it in the next build.
How to Use:
• NoFap will act as your pocket companion that encourages you to stick to your goals during periods of duress.
• NoFap provides different scenerios where urges may strike. Tap on one of the options to view a relevant piece of content that will help you find the motivation to carry on. 
• Hit the back button on your device and the content will automatically refresh. If you need more content, just tap again for a new link. 
• Once the urge passes, visit http://www.NoFap.com for additional support from your fellow Fapstronauts.
• Want to help out? If you think that an image, video, or post on NoFap (either located on our website, subreddit, or any of our social media sites) is especially helpful, there is a submit button included.

Publisher: NoFap LLC, http://www.NoFap.com
Developer: Daniel Romero, http://www.danielrromero.com
NoFap® is a registered trademark owned by Alexander Rhodes and NoFap LLC.",4.23529,17,"13.22M","N/A","N/A","2016-09-14","1.3.2","17+","https://apps.apple.com/us/app/nf-emergency/id987297149?uo=4",0
"Dr. Doug Weiss Gameplan","HEART TO HEART COUNSELING CENTER, INC.","N/A","com.appsbuilder646680.AppsBuilder","The recovery journey of porn or sexual addiction can be difficult. This app is designed to focus you while you take the steps on that journey. Dr. Doug Weiss, the national expert on porn and sexual addiction recovery and intimacy anorexia, gives you daily tips, blogs, videos, and digital resources. Just starting your journey? Take the Clean Class, a free five-session class for sexual recovery, right on your device! If you're going through the 12-Steps of your addiction, there are daily tips and blogs to keep you focused on recovery. In addition to the in-app resources, you are linked to Dr. Doug Weiss's social media, including YouTube, with the ability to view them in the app.",4.28571,14,"63.24M","N/A","N/A","2021-10-02","1.5.14","17+","https://apps.apple.com/us/app/dr-doug-weiss-gameplan/id857688411?uo=4",0
"Responsible 4 Recovery","Big Think Technologies","N/A","com.bigthinktechnologies.responsible4recovery","Millions of people are struggling with alcohol and drug addiction, and Responsible4Recovery can help. All our dreams can come true if we have the courage to pursue them. Want a personalized companion which can support and motivate you on your recovery journey? Start using the most amazing recovery app that helps you overcome your addiction with alcohol or drugs- Responsible4Recovery. 
By making use of this recovery app, you can identify your triggering people, places, and things, and how you responded so that you can learn from your recovery journey and create a new life. Daily morning and evening check-ins and an interactive feelings wheel help you to clarify how you’re feeling and track what’s important to your recovery. Responsible4Recovery records how committed you are every day and suggests different tasks to help keep you on track. You can also view all the AA and/or NA online meetings in one place, enter your key takeaways after each one you attend, and upload a proof of attendance if needed. If you want to stay clean and sober, and lead a healthy and balanced lifestyle, you must start using the “Responsible4Recovery” app. 
The app “Responsible4Recovery” is useful for those who need motivation and support and want to abstain from alcohol or drugs. Your recovery journey finds a new meaning using this tech companion and support of the “Responsible4Recovery” app.

***********************
KEY FEATURES
***********************
Wondering what kind of support is covered on the “Responsible4Recovery” app? Here are the key features covered in the app -
• Set a goal that works for you
• Snap a picture to be reminded what you want, one day at a time
• Track your moods with an interactive Feelings Wheel
• Review your day and save moments you’re grateful for
• We’ll meet you where you’re at, every day – get daily suggestions to help you support your recovery
• View all online AA and/or NA meetings in one place, track your takeaways and attendance
• Track any triggering people, places, and things you may encounter throughout your day
• Get rewarded with badges and trophies to celebrate your accomplishments
The “Responsible4Recovery” app is a must-have for those who are looking to improve their recovery journey. This app serves as a personal companion for you on your smartphone. “Responsible4Recovery” is free to download, so what are you waiting for? Download the Responsible4Recovery app now to start pursuing your dreams.

***********************
SUPPORT US
***********************
The app is constantly undergoing improvements. If you have any feedback, please feel free to send us your suggestions/feedback over email. If you like our app, please rate us on the app store and share among your friends who need help with their recovery journey.

Terms & Conditions: https://www.responsible4recovery.com/terms-conditions/
Privacy Policy: https://www.responsible4recovery.com/privacy-policy/",3,0,"39.65M","N/A","N/A","2021-04-09","1.0.4","12+","https://apps.apple.com/us/app/responsible-4-recovery/id1531390809?uo=4",0
